interactionID	basisOfRecord	sourceTaxonId	sourceTaxonName	sourceVerbatimName	sourceFamilyName	sourceCommonName	sourceSexName	sourceSexID	sourceLifeStageName	sourceAssociatedSequences	interactionTypeId	isNegated	interactionTypeName	targetBodyPartName	targetBodyPartId	experimentalConditionName	experimentalConditionId	targetTaxonId	targetTaxonName	targetVerbatimName	targetFamilyName	targetCommonName	targetLifeStageName	targetAssociatedSequences	country	stateProvince	county	verbatimLocality	localityId	locality	habitat	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	verbatimEventDate	eventDate	eventTime	otherTraits	referenceDoi	referenceCitation	referenceType	primarySource	enteredBy	notes
2430	literatureRecord		Pachyhalictus burmanus		Halictidae						http://purl.obolibrary.org/obo/RO_0002455		pollinates			in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5658426	Tetrastigma hookeri		Vitaceae	Liana			Thailand																	10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		FALSE	zachary_brown	
2431	literatureRecord	https://www.gbif.org/species/1343207	Lisotrigona cacciae		Apidae						http://purl.obolibrary.org/obo/RO_0002618	TRUE	visits			in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5394682	Wedelia trilobata		Asteraceae	Bay Biscayne creeping-oxeye, Singapore daisy, creeping-oxeye, trailing daisy, and wedelia			Thailand	Chiang Mai		at water fall, Pha Lad forest temple, 300 m from Doi Suthep		at water fall, Pha Lad forest temple, 300 m from Doi Suthep	seasonally dry and in everwet climates, in primary and secondary forests, and in more or less synanthropic habitats							December 2007 - November 2008	2007-12-01/2008-11-01			10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		TRUE	zachary_brown	
2432	literatureRecord	https://www.gbif.org/species/1343206	Lisotrigona furva		Apidae						http://purl.obolibrary.org/obo/RO_0002618	TRUE	visits			in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5394682	Wedelia trilobata		Asteraceae	Bay Biscayne creeping-oxeye, Singapore daisy, creeping-oxeye, trailing daisy, and wedelia			Thailand	Chiang Mai		at water fall, Pha Lad forest temple, 300 m from Doi Suthep		at water fall, Pha Lad forest temple, 300 m from Doi Suthep	seasonally dry and in everwet climates, in primary and secondary forests, and in more or less synanthropic habitats							December 2007 - November 2008	2007-12-01/2008-11-01			10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		TRUE	zachary_brown	
2433	literatureRecord	https://www.gbif.org/species/5801040	Trigona laeviceps		Apidae						http://purl.obolibrary.org/obo/RO_0002618		visits			in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5394682	Wedelia trilobata		Asteraceae	Bay Biscayne creeping-oxeye, Singapore daisy, creeping-oxeye, trailing daisy, and wedelia			Thailand	Chiang Mai		at water fall, Pha Lad forest temple, 300 m from Doi Suthep		at water fall, Pha Lad forest temple, 300 m from Doi Suthep	seasonally dry and in everwet climates, in primary and secondary forests, and in more or less synanthropic habitats							December 2007 - November 2008	2007-12-01/2008-11-01			10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		TRUE	zachary_brown	
2434	literatureRecord	https://www.gbif.org/species/1343206	Lisotrigona furva		Apidae						http://purl.obolibrary.org/obo/OMIT_0005582		drinking	eye	http://purl.obolibrary.org/obo/OMIT_0006347	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/4262587	Bos taurus indicus	Bos turus indicus	Bovidae	Zebu			Thailand	Mae Hong Son		about 20 km W of Pang Ma Pha village, 720 m a.s.l.		about 20 km W of Pang Ma Pha village, 720 m a.s.l.	seasonally dry and in everwet climates, in primary and secondary forests, and in more or less synanthropic habitats						720	21 June 2008	2008-06-21			10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		TRUE	zachary_brown	
2435	literatureRecord	https://www.gbif.org/species/1343207	Lisotrigona cacciae		Apidae						http://purl.obolibrary.org/obo/OMIT_0005582		drinking	eye	http://purl.obolibrary.org/obo/OMIT_0006347	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5219200	Canis familiaris	dog	Canidae	dog			Thailand	Chiang Mai		near Ton Luang Temple, 760 m a.s.l Chiang Dao		near Ton Luang Temple, 760 m a.s.l Chiang Dao	seasonally dry and in everwet climates, in primary and secondary forests, and in more or less synanthropic habitats						760	23 August 2008	2008-08-23			10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		TRUE	zachary_brown	
2436	literatureRecord	https://www.gbif.org/species/1339541	Pariotrigona klossi		Apidae						http://purl.obolibrary.org/obo/OMIT_0005582		drinking	arm	http://purl.obolibrary.org/obo/OMIT_0002520	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2436436	Homo sapiens	man	Hominidae	Human	Adult		Thailand	Phang Nga		hills above Phang Nga		hills above Phang Nga	primary evergreen forests on limestone							December 2007 - November 2008	2007-12-01/2008-11-01			10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		TRUE	zachary_brown	drinking the sweat from arm
2437	literatureRecord	https://www.gbif.org/species/7541754	Trigona flavibasis		Apidae						http://purl.obolibrary.org/obo/OMIT_0005582		drinking	arm	http://purl.obolibrary.org/obo/OMIT_0002520	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2436436	Homo sapiens	man	Hominidae	Human	Adult		Thailand													22 February 1993	1993-02-22			10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		FALSE	zachary_brown	drinking the sweat from arm and hand
2438	literatureRecord	https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi	Apsiphortica longiciliata		Drosophilidae		female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/OMIT_0005582		drinking	eye	http://purl.obolibrary.org/obo/OMIT_0006347	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2436436	Homo sapiens	man	Hominidae	Human	Adult		Thailand													December 2007 - November 2008	2007-12-01/2008-11-01			10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		TRUE	zachary_brown	
2439	literatureRecord	https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi	Phortica pseudotau		Drosophilidae		male	http://purl.obolibrary.org/obo/FBcv_0000333			http://purl.obolibrary.org/obo/OMIT_0005582		drinking	eye	http://purl.obolibrary.org/obo/OMIT_0006347	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2436436	Homo sapiens	man	Hominidae	Human	Adult		Thailand													December 2007 - November 2008	2007-12-01/2008-11-01			10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		FALSE	zachary_brown	
2440	literatureRecord	https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi	Phortica speculum	Phortica sp. 2, new species aff. speculum	Drosophilidae		male	http://purl.obolibrary.org/obo/FBcv_0000333			http://purl.obolibrary.org/obo/OMIT_0005582		drinking	eye	http://purl.obolibrary.org/obo/OMIT_0006347	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2436436	Homo sapiens	man	Hominidae	Human	Adult		Thailand													December 2007 - November 2008	2007-12-01/2008-11-01			10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		TRUE	zachary_brown	
2441	literatureRecord	https://www.gbif.org/species/5040097	Trigona terminata		Apidae						http://purl.obolibrary.org/obo/OMIT_0005582		drinking	arm	http://purl.obolibrary.org/obo/OMIT_0002520	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2436436	Homo sapiens	man	Hominidae	Human	Adult		Thailand													December 2007 - November 2008	2007-12-01/2008-11-01			10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		FALSE	zachary_brown	drinking the sweat from arm
2442	literatureRecord	https://www.gbif.org/species/5801040	Trigona laeviceps		Apidae						http://purl.obolibrary.org/obo/OMIT_0005582		drinking	arm	http://purl.obolibrary.org/obo/OMIT_0002520	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2436436	Homo sapiens	man	Hominidae	Human	Adult		Thailand													December 2007 - November 2008	2007-12-01/2008-11-01			10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		TRUE	zachary_brown	drinking the sweat from arm
2443	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=764108	Trigona pagdeniformis		Apidae						http://purl.obolibrary.org/obo/OMIT_0005582		drinking	arm	http://purl.obolibrary.org/obo/OMIT_0002520	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2436436	Homo sapiens	man	Hominidae	Human	Adult		Thailand													December 2007 - November 2008	2007-12-01/2008-11-01			10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		FALSE	zachary_brown	drinking the sweat from arm
2444	literatureRecord	https://www.gbif.org/species/1560778	Phortica variegata		Phoridae						http://purl.obolibrary.org/obo/RO_0002618		visits	eye	http://purl.obolibrary.org/obo/OMIT_0006347	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2436436	Homo sapiens		Hominidae	Human			Russia			East Russia		East Russia												10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		FALSE	zachary_brown	intermediate host of 'oriental eyeworm' Thelazia callipaeda
2445	literatureRecord	https://www.gbif.org/species/1560778	Phortica variegata		Phoridae						http://purl.obolibrary.org/obo/RO_0002618		visits	eye	http://purl.obolibrary.org/obo/OMIT_0006347	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2436436	Homo sapiens		Hominidae	Human			Italy																	10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		FALSE	zachary_brown	intermediate host of 'oriental eyeworm' Thelazia callipaeda
2446	literatureRecord	https://www.gbif.org/species/1560727	Phortica okadai		Phoridae						http://purl.obolibrary.org/obo/RO_0002618		visits	eye	http://purl.obolibrary.org/obo/OMIT_0006347	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2436436	Homo sapiens		Hominidae	Human			China																	10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		FALSE	zachary_brown	intermediate host of 'oriental eyeworm' Thelazia callipaeda
2447	literatureRecord	https://www.gbif.org/species/1343206	Lisotrigona furva		Apidae						http://purl.obolibrary.org/obo/RO_0002618		visits	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226		Callistemon		Myrtaceae				Thailand			N Thailand		N Thailand												10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		FALSE	zachary_brown	
2448	literatureRecord	https://www.gbif.org/species/1343206	Lisotrigona furva		Apidae						http://purl.obolibrary.org/obo/RO_0002618		visits	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226		Callistemon		Myrtaceae				Thailand			NE Thailand		NE Thailand												10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		FALSE	zachary_brown	
2449	literatureRecord	https://www.gbif.org/species/1343206	Lisotrigona furva		Apidae						http://purl.obolibrary.org/obo/RO_0002622		visits flowers of	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226		Buddleja asiatica		Buddlejaceae				Thailand			N Thailand		N Thailand												10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		FALSE	zachary_brown	
2450	literatureRecord	https://www.gbif.org/species/1343206	Lisotrigona furva		Apidae						http://purl.obolibrary.org/obo/RO_0002622		visits flowers of	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226		Buddleja asiatica		Buddlejaceae				Thailand			NE Thailand		NE Thailand												10.2317/jkes0811.17.1	Bänziger, H., Boongird, S., Sukumalanand, P., & Bänziger, S. (2009). Bees (Hymenoptera: Apidae) That Drink Human Tears. Journal of the Kansas Entomological Society, 82(2), 135–150. https://doi.org/10.2317/jkes0811.17.1		FALSE	zachary_brown	
